FIPS_code,state_abbr,county_name,SVI,Vaccine_hesitancy,RCHSI,HACBI,low_vaccination_rate
17043,IL,DuPage County,0.16,0.1041,0.271569564,0.074180197,0
36059,NY,Nassau County,0.24,0.0868,0.063992359,0.1747851,0
27019,MN,Carver County,0.01,0.0871,0.578159822,0.004138809,0
53061,WA,Snohomish County,0.28,0.1096,0.442534225,0.072269978,0
41003,OR,Benton County,0.35,0.1345,0.171919771,0.41388093,0
41067,OR,Washington County,0.32,0.107,0.41388093,0.276981853,0
56005,WY,Campbell County,0.33,0.2943,0.229544731,0.355937599,1
37179,NC,Union County,0.19,0.1789,0.94110156,0.303088188,0
21015,KY,Boone County,0.13,0.1913,0.567971983,0.018783827,0
29165,MO,Platte County,0.1,0.166,0.636421522,0.131168418,0
34019,NJ,Hunterdon County,0.03,0.0871,0.171601401,0.045845272,0
6059,CA,Orange County,0.42,0.0818,0.1747851,0.082139446,0
12117,FL,Seminole County,0.18,0.1595,0.423432028,0.274753263,0
27139,MN,Scott County,0.11,0.0929,0.723336517,0.00031837,0
24003,MD,Anne Arundel County,0.18,0.0956,0.248328558,0.007640879,0
49051,UT,Wasatch County,0.06,0.1766,0.751989812,0.203756765,0
53035,WA,Kitsap County,0.28,0.1153,0.297675899,0.063355619,0
37183,NC,Wake County,0.28,0.1495,0.662527857,0.231773321,0
6081,CA,San Mateo County,0.26,0.0638,0.262018465,0.06112703,0
31153,NE,Sarpy County,0.1,0.1234,0.320598535,0.065902579,0
33015,NH,Rockingham County,0.01,0.1125,0.155364534,0.009869468,0
21185,KY,Oldham County,0.04,0.2099,0.678764725,0.013371538,0
53033,WA,King County,0.29,0.0871,0.17765043,0.393505253,0
6013,CA,Contra Costa County,0.41,0.0825,0.380770455,0.077682267,0
39165,OH,Warren County,0.05,0.1563,0.419293219,0.026743075,0
49011,UT,Davis County,0.08,0.133,0.70359758,0.128939828,0
27163,MN,Washington County,0.07,0.0937,0.443807705,0.010824578,0
34027,NJ,Morris County,0.12,0.084,0.047118752,0.11811525,0
17111,IL,McHenry County,0.07,0.1285,0.751034702,0.090098695,0
6041,CA,Marin County,0.27,0.0725,0.146450175,0.023241006,0
34035,NJ,Somerset County,0.1,0.0799,0.088506845,0.17765043,0
6085,CA,Santa Clara County,0.36,0.0631,0.290990131,0.05635148,0
24031,MD,Montgomery County,0.33,0.0767,0.137217447,0.338108883,0
36079,NY,Putnam County,0.08,0.1043,0.268385864,0.062400509,0
20091,KS,Johnson County,0.06,0.1522,0.35084368,0.081502706,0
49043,UT,Summit County,0.05,0.1417,0.304043298,0.133715377,0
47187,TN,Williamson County,0.02,0.1233,0.108245782,0.101560013,0
39041,OH,Delaware County,0.02,0.1382,0.314867876,0.013689908,0
18057,IN,Hamilton County,0.03,0.1112,0.213944604,0.050939191,0
24027,MD,Howard County,0.13,0.0681,0.11684177,0.004138809,0
12086,FL,NA,NA,NA,0.46800382,0.900350207,0
